"Class"	"Cluster_name"	"Gene"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-414_1_KJ584914"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-415_1_KJ865754"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-416_1_KP264119"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-417_1_KM220587"
"Betalactam"	"blaOXA-418_1_clust"	"blaOXA-418_1_KJ997966"
"Betalactam"	"blaOXA-397_1_clust"	"blaOXA-420_1_AB983359"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-421_1_KM401566"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-422_1_KM433671"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-423_1_KM433672"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-424_1_KM588352"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-425_1_KM588353"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-426_1_KM588354"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-429_1_KM979376"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-430_1_KM979377"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-431_1_KM979378"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-432_1_KM979379"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-433_1_KM979380"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-435_1_KP144324"
"Betalactam"	"blaOXA-436_1_clust"	"blaOXA-436_1_KT959105"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-437_1_KP410856"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-438_1_KP410734"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-439_1_KP727573"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-440_1_KP727574"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-441_1_JX865394"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-442_1_KP844571"
"Betalactam"	"blaOXA-443_1"	"blaOXA-443_1_LC030178"
"Betalactam"	"blaOXA-444_1"	"blaOXA-444_1_CP010800"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-450_1_KR061502"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-451_1_KR061504"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-452_1_KR061505"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-453_1_KR061507"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-454_1_LC037981"
"Betalactam"	"blaOXA-364_1_clust"	"blaOXA-455_1_KP903885"
"Betalactam"	"blaOXA-457_1_clust"	"blaOXA-457_1_KP903887"
"Betalactam"	"blaOXA-457_1_clust"	"blaOXA-458_1_KP903888"
"Betalactam"	"blaOXA-457_1_clust"	"blaOXA-459_1_KP903889"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-460_1_KR061508"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-461_1_KR061509"
"Betalactam"	"blaOXA-464_1_clust"	"blaOXA-464_1_KU721146"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-470_1_KR182163"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-471_1_EU086833"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-472_1_KR182165"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-473_1_KR182166"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-474_1_KR182167"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-475_1_KR182168"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-476_1_KR182169"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-477_1_KR182170"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-478_1_KR182171"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-479_1_KR182172"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-480_1_KR872296"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-482_1_KP264124"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-483_1_KP264125"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-484_1_KR401105"
"Betalactam"	"blaOXA-395_1_clust"	"blaOXA-485_1_LLNM01000004"
"Betalactam"	"blaOXA-395_1_clust"	"blaOXA-486_1_AY597426"
"Betalactam"	"blaOXA-395_1_clust"	"blaOXA-488_1_CP017969"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-489_1_CP013733"
"Betalactam"	"blaOXA-464_1_clust"	"blaOXA-490_1_KU721147"
"Betalactam"	"blaOXA-464_1_clust"	"blaOXA-491_1_KU721148"
"Betalactam"	"blaOXA-493_1_clust"	"blaOXA-493_1_KU739135"
"Betalactam"	"blaOXA-395_1_clust"	"blaOXA-494_1_AY597430"
"Betalactam"	"blaOXA-496_1_clust"	"blaOXA-496_1_KT200608"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-497_1_LKJZ01000136"
"Betalactam"	"blaOXA-143_1_clust"	"blaOXA-499_1_KT964029"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-500_1_JMNQ01000002"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-501_1_KU167110"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-502_1_KU167111"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-503_1_KU167109"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-505_1_KU531433"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-506_1_KU571454"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-507_1_KU551305"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-508_1_KU596972"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-509_1_KU692025"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-510_1_JX865393"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-511_1_KU710720"
"Betalactam"	"blaOXA-397_1_clust"	"blaOXA-512_1_KU726870"
"Betalactam"	"blaOXA-457_1_clust"	"blaOXA-513_1_KU323972"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-514_1_KU866382"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-515_1_KU866383"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-516_1_KU871391"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-517_1_KU878974"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-519_1_KX349732"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-520_1_KX388630"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-521_1_KX462701"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-522_1_KX599408"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-523_1_KX599401"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-524_1_KX599402"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-525_1_KX599406"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-526_1_KX599409"
"Betalactam"	"blaOXA-527_1"	"blaOXA-527_1_KX599404"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-528_1_KX599407"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-529_1_KX599405"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-530_1_KX599398"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-531_1_KX599400"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-532_1_KX609247"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-533_1_KX668472"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-534_1_KX714285"
"Betalactam"	"blaOXA-436_1_clust"	"blaOXA-535_1_KX828709"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-536_1_KX859240"
"Betalactam"	"blaOXA-537_1_clust"	"blaOXA-537_1_KX360747"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-538_1_KX827284"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-539_1_KY094077"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-540_1_KJ138219"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-541_1_FM179467"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-58_1_KU647281"
"Betalactam"	"blaOXA-427_1"	"blaOXA-427_1_KX827604"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-17_1_KX812714"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-18_1_KY503030"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-11_1_KP265939"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-14_1_KM210086"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-15_1_KP735848"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-16_1_KP862821"
"Betalactam"	"blaCMH-3_1"	"blaCMH-3_1_KX192165"
"Betalactam"	"blaSGM-7_1_clust"	"blaSGM-7_1_NG050614"
"Betalactam"	"blaOXA-307_1"	"blaOXA-307_1_NG_050611"
"Betalactam"	"blaOXA-303_1_clust"	"blaOXA-287_1_NG_050609"
"Betalactam"	"blaOXA-279_1_clust"	"blaOXA-289_1_APRM01000005"
"Betalactam"	"blaOXA-279_1_clust"	"blaOXA-290_1_APOK01000044"
"Betalactam"	"blaOXA-293_1_clust"	"blaOXA-293_1_NG_050610"
"Betalactam"	"blaL_1_clust"	"blaL_1_NG050597"
"Betalactam"	"blaL_1_clust"	"blaL_2_NG050596"
"Betalactam"	"blaVHW-1_1_clust"	"blaVHW-1_1_AF217648"
"Betalactam"	"blaVHW-1_1_clust"	"blaVHH-1_1_NG050334"
"Betalactam"	"blaTER-2_1_clust"	"blaTER-2_1_FJ263090"
"Betalactam"	"blaTER-2_1_clust"	"blaTER-1_1_FJ263091"
"Betalactam"	"blaSST-1_1_clust"	"blaSST-1_1_AB008455"
"Betalactam"	"blaSST-1_1_clust"	"blaSRT-1_1_AB008454"
"Betalactam"	"blaSST-1_1_clust"	"blaSRT-2_1_AY524276"
"Betalactam"	"blaSPU-1_1"	"blaSPU-1_1_GQ919044"
"Betalactam"	"blaSPG-1_1"	"blaSPG-1_1_KP109680"
"Betalactam"	"blaSGM-7_1_clust"	"blaSGM-6_1_NG049988"
"Betalactam"	"blaSGM-7_1_clust"	"blaSGM-5_1_NG049987"
"Betalactam"	"blaSGM-4_1"	"blaSGM-4_1_CP002798"
"Betalactam"	"blaSGM-2_1"	"blaSGM-2_1_AP010803"
"Betalactam"	"blaSGM-1_1"	"blaSGM-1_1_AAQG01000013"
"Betalactam"	"blaSCO-1_1"	"blaSCO-1_1_EF063111"
"Betalactam"	"blaPLA1a_1_clust"	"blaPLA-6A_1_DQ251478"
"Betalactam"	"blaPLA1a_1_clust"	"blaPLA-3A_1_AY507663"
"Betalactam"	"blaPLA1a_1_clust"	"blaPLA-4A_1_AY507664"
"Betalactam"	"blaPLA1a_1_clust"	"blaPLA-5A_1_DQ249871"
"Betalactam"	"blaPLA1a_1_clust"	"blaPLA2a_1_AY307385"
"Betalactam"	"blaPLA1a_1_clust"	"blaPLA1a_1_AY302757"
"Betalactam"	"blaPEDO-3_1"	"blaPEDO-3_1_KP109679"
"Betalactam"	"blaPEDO-2_1"	"blaPEDO-2_1_KP109678"
"Betalactam"	"blaPEDO-1_1"	"blaPEDO-1_1_KP109677"
"Betalactam"	"blaOXA-493_1_clust"	"blaOXA-518_1_KU739134"
"Betalactam"	"blaOXA-493_1_clust"	"blaOXA-493_1_CP007774"
"Betalactam"	"blaOXA-466_1_clust"	"blaOXA-466_1_KR061501"
"Betalactam"	"blaOXA-466_1_clust"	"blaOXA-465_1_KR061500"
"Betalactam"	"blaOXA-447_1_clust"	"blaOXA-449_1_KR061498"
"Betalactam"	"blaOXA-447_1_clust"	"blaOXA-448_1_KR061497"
"Betalactam"	"blaOXA-447_1_clust"	"blaOXA-447_1_KR061496"
"Betalactam"	"blaOXA-447_1_clust"	"blaOXA-446_1_KR061495"
"Betalactam"	"blaOXA-308_1"	"blaOXA-308_1_APPN01000080"
"Betalactam"	"blaOXA-306_1"	"blaOXA-306_1_APSB01000022"
"Betalactam"	"blaOXA-303_1_clust"	"blaOXA-303_1_APSD01000035"
"Betalactam"	"blaOXA-302_1"	"blaOXA-302_1_APRT01000004"
"Betalactam"	"blaOXA-299_1"	"blaOXA-299_1_APQD01000016"
"Betalactam"	"blaOXA-298_1_clust"	"blaOXA-298_1_APSA01000003"
"Betalactam"	"blaVCC-1_1"	"blaVCC-1_1_KT818596"
"Betalactam"	"blaPAM-1_1"	"blaPAM-1_1_AB858498"
"Betalactam"	"blaTMB-1_1_clust"	"blaTMB-1_1_FR771847"
"Betalactam"	"blaTMB-1_1_clust"	"blaTMB-2_1_AB758277"
"Betalactam"	"blaACC-2_1_clust"	"blaACC-2_1_AF180952"
"Betalactam"	"blaACC-3_1"	"blaACC-3_1_AF180958"
"Betalactam"	"blaACC-2_1_clust"	"blaACC-4_1_GU256641"
"Betalactam"	"blaACT-1_1_clust"	"blaACT-1_1_U58495"
"Betalactam"	"blaACT-1_1_clust"	"blaACT-2_1_AM076977"
"Betalactam"	"blaACT-1_1_clust"	"blaACT-3_1_EF125013"
"Betalactam"	"blaACT-1_1_clust"	"blaACT-4_2_AJ311172"
"Betalactam"	"blaACT-5_1_clust"	"blaACT-5_1_FJ237369"
"Betalactam"	"blaACT-1_1_clust"	"blaACT-6_1_FJ237366"
"Betalactam"	"blaACT-5_1_clust"	"blaACT-7_1_FJ237368"
"Betalactam"	"blaACT-9_1"	"blaACT-9_1_HQ693810"
"Betalactam"	"blaACT-1_1_clust"	"blaACT-10_1_JN848330"
"Betalactam"	"blaACT-12_1"	"blaACT-12_1_JX440355"
"Betalactam"	"blaACT-5_1_clust"	"blaACT-14_1_JX440354"
"Betalactam"	"blaACT-5_1_clust"	"blaACT-15_1_JX440356"
"Betalactam"	"blaACT-5_1_clust"	"blaACT-16_1_AB737978"
"Betalactam"	"blaBEL-1_1_clust"	"blaBEL-1_1_DQ089809"
"Betalactam"	"blaBEL-1_1_clust"	"blaBEL-2_1_FJ666063"
"Betalactam"	"blaBEL-1_1_clust"	"blaBEL-3_1_GQ202694"
"Betalactam"	"cepA_1_clust"	"cepA_1_L13472"
"Betalactam"	"cepA_1_clust"	"cepA_1_U05887"
"Betalactam"	"cepA_1_clust"	"cepA_6_FR688022"
"Betalactam"	"cepA_1_clust"	"cepA-49_1_U05886"
"Betalactam"	"cepA_1_clust"	"cepA-44_1_U05885"
"Betalactam"	"cepA_1_clust"	"cepA-29_1_U05884"
"Betalactam"	"blaCMY-1_1_clust"	"blaCMY-1_1_X92508"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-2_1_X91840"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-5_1_Y17716"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-6_1_AJ011293"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-7_1_DQ173300"
"Betalactam"	"blaCMY-1_1_clust"	"blaCMY-8_1_AB201268"
"Betalactam"	"blaCMY-1_1_clust"	"blaCMY-9_1_AB061794"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-12_1_Y16785"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-13_1_AY339625"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-14_1_AJ555825"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-15_1_AJ555823"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-17_1_AY513266"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-18_1_AY743434"
"Betalactam"	"blaCMY-1_1_clust"	"blaCMY-19_1_AB194410"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-20_1_AY960293"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-21_1_DQ139328"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-22_1_DQ256079"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-23_1_DQ438952"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-24_1_EF415650"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-25_1_EU515249"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-26_1_AB300358"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-27_1_EU515250"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-28_1_EF561644"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-29_1_EF685371"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-32_1_EU496815"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-33_1_EU496816"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-34_1_EF394370"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-35_1_EF394371"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-36_1_EU331426"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-37_1_AB280919"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-38_1_AM931008"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-40_1_EU515251"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-41_1_AB429270"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-42_1_HM146927"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-44_1_FJ437066"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-45_1_FN546177"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-46_1_FN556186"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-47_1_HM046998"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-48_1_HM569226"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-49_1_GQ402541"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-51_1_JQ733571"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-53_1_HQ336940"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-54_1_HM544039"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-55_1_HM544040"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-56_1_HQ322613"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-57_1_HQ285243"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-58_1_HQ185697"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-60_1_JF460794"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-61_1_JF460795"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-62_1_JF460796"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-63_1_HQ650104"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-64_1_HQ832678"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-65_1_JF780936"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-66_1_JN714478"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-67_1_JQ711185"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-68_1_JN714480"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-69_1_JX049132"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-70_1_JX440350"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-71_1_JQ711184"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-72_1_JX440352"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-73_1_GQ351345"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-74_1_JX440349"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-75_1_JQ733572"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-76_1_JQ733573"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-77_1_JX440353"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-78_1_JQ733575"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-79_1_JQ733576"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-80_1_JQ733577"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-81_1_JQ733578"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-83_1_JX440351"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-84_1_JQ733579"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-87_1_AB699171"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-94_1_JX514368"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-95_1_JX514369"
"Betalactam"	"blaCMY-98_1"	"blaCMY-98_1_KC603538"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-99_1_KF305673"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-104_1_KF150216"
"Betalactam"	"blaCMY-150_2_clust"	"blaCMY-110_1_AB872957"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-1_1_DQ915955"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-4_1_Y14156"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-6_1_AJ005044"
"Betalactam"	"blaCTX-M-8_1_clust"	"blaCTX-M-8_1_AF189721"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-9_1_AF174129"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-10_1_AY598759"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-12_1_DQ821704"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-13_2_AF252623"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-14_1_AF252622"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-14b_1_DQ359215"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-16_1_AY029068"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-17_1_AY033516"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-19_1_AF325134"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-20_1_AJ416344"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-21_1_AJ416346"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-23_1_AF488377"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-24_1_EF374096"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-25_1_AF518567"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-28_6_AJ549244"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-29_1_AY267213"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-30_1_AY292654"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-31_1_AJ567481"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-32_2_AJ557142"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-33_1_AY238472"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-34_1_AY515297"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-35_1_AB176532"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-36_1_AB177384"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-39_1_AY954516"
"Betalactam"	"blaCTX-M-8_1_clust"	"blaCTX-M-40_1_AY750914"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-41_1_DQ023162"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-42_1_DQ061159"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-43_1_DQ102702"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-44_1_D37830"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-46_1_AY847147"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-47_1_AY847143"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-48_1_AY847144"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-49_1_AY847145"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-50_1_AY847146"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-51_1_DQ211987"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-53_1_DQ268764"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-54_1_DQ303459"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-56_1_EF374097"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-58_1_EF210159"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-60_1_AM411407"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-61_1_EF219142"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-62_1_EF219134"
"Betalactam"	"blaCTX-M-8_1_clust"	"blaCTX-M-63_1_EU660216"
"Betalactam"	"blaCTX-M-64_1_clust"	"blaCTX-M-64_1_AB284167"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-66_1_EF576988"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-67_1_EF581888"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-68_1_EU177100"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-69_1_EU402393"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-71_1_FJ815436"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-72_1_AY847148"
"Betalactam"	"blaCTX-M-74_1_clust"	"blaCTX-M-74_1_GQ149243"
"Betalactam"	"blaCTX-M-74_1_clust"	"blaCTX-M-75_1_GQ149244"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-76_1_AM982520"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-77_1_AM982521"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-78_1_AM982522"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-80_1_EU202673"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-81_1_EU136031"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-82_1_DQ256091"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-83_1_FJ214366"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-84_1_FJ214367"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-85_1_FJ214368"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-86_1_FJ214369"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-87_1_EU545409"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-88_1_FJ873739"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-89_1_FJ971899"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-90_1_FJ907381"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-91_1_GQ870432"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-92_1_GU127598"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-93_1_HQ166709"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-94_1_HM167760"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-95_1_FN813245"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-96_1_AJ704396"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-97_1_HM776707"
